#Fake data using Tim's model RV data 
#JD	RV [m/s]	delta_RV [m/s]	Jitter
2457000	-4651.825418	125.8225199
2457038.046	-2830.208066	125.8225199
2457076.092	-972.6480044	125.8225199
2457114.138	539.3081472	125.8225199
2457152.183	1617.419929	125.8225199
2457190.229	2335.416823	125.8225199
2457228.275	2795.155239	125.8225199
2457266.321	3078.115465	125.8225199
2457304.367	3240.60781	125.8225199
2457342.413	3319.917849	125.8225199
2457380.458	3340.615983	125.8225199
2457418.504	3319.053295	125.8225199
2457456.55	3266.271872	125.8225199
2457494.596	3189.841565	125.8225199
2457532.642	3095.020138	125.8225199
2457570.688	2985.494454	125.8225199
2457608.733	2863.861317	125.8225199
2457646.779	2731.944479	125.8225199
2457684.825	2591.0068	125.8225199
2457722.871	2441.893995	125.8225199
2457760.917	2285.132872	125.8225199
2457798.962	2120.998592	125.8225199
2457837.008	1949.560338	125.8225199
2457875.054	1770.711492	125.8225199
2457913.1	1584.188287	125.8225199
2457951.146	1389.579491	125.8225199
2457989.192	1186.328721	125.8225199
2458027.237	973.7302624	125.8225199
2458065.283	750.9187808	125.8225199
2458103.329	516.8528816	125.8225199
2458141.375	270.2921549	125.8225199
2458179.421	9.767088436	125.8225199
2458217.467	-266.4588809	125.8225199
2458255.513	-560.4357541	125.8225199
2458293.558	-874.5816218	125.8225199
2458331.604	-1211.743361	125.8225199
2458369.65	-1575.256266	125.8225199
2458407.696	-1968.984401	125.8225199
2458445.742	-2397.298602	125.8225199
2458483.788	-2864.893439	125.8225199
2458521.833	-3376.219221	125.8225199
2458559.879	-3934.021617	125.8225199
2458597.925	-4535.846086	125.8225199
2458635.971	-5166.016582	125.8225199
2458674.017	-5778.260241	125.8225199
2458712.062	-6263.015036	125.8225199
2458750.108	-6407.9859	125.8225199
2458788.154	-5923.307623	125.8225199







