#Fake data using Tim's model RV data 
#JD	RV [m/s]	delta_RV [m/s]	Jitter
2457000 -723.3837311 23.37424575
2457200.558 -623.7141677 23.37424575
2457401.116 -392.1649439 23.37424575
2457601.674 -174.0452059 23.37424575
2457802.232 52.94749571 23.37424575
2458002.79 272.0019014 23.37424575
2458203.348 425.3905448 23.37424575
2458403.907 546.4611972 23.37424575
2458604.465 571.8827929 23.37424575
2458805.023 595.2897424 23.37424575
2459005.581 525.0897871 23.37424575
2459206.139 477.5804532 23.37424575
2459406.697 261.7007118 23.37424575
2459607.255 121.6585351 23.37424575
2459807.813 -118.5643109 23.37424575
2460008.371 -307.8672593 23.37424575
2460208.929 -528.898066 23.37424575
2460409.487 -637.8620408 23.37424575
2460610.045 -733.8019981 23.37424575
2460810.604 -607.6009154 23.37424575
2461011.162 -439.6717095 23.37424575






