#Fake data using artificialDataMaker.py
#JD RV [m/s]    delta_RV [m/s]  Jitter
2453803.864 -0.8166780884 0.2415215797
2454958.494 -8.81804195 0.2415215797
2453999.926 -3.138718765 0.2415215797
2451682.406 2.367500457 0.2415215797
2453961.67 -2.303365401 0.2415215797
2454878.07 -9.311659499 0.2415215797
2453028.749 7.044075934 0.2415215797
2452808.344 7.858457773 0.2415215797
2451925.417 4.892766559 0.2415215797
2453176.556 5.9629466 0.2415215797
2453270.022 4.731858507 0.2415215797
2453955.149 -2.522294439 0.2415215797
2454270.759 -5.666629734 0.2415215797
2453637.799 1.453642555 0.2415215797
2451635.89 1.792084954 0.2415215797
2453451.302 3.594858212 0.2415215797
2454129.039 -4.575894547 0.2415215797
2453746.481 -0.03754875267 0.2415215797
2454933.28 -8.980030601 0.2415215797
2450919.898 -7.218580853 0.2415215797
2453901.243 -1.722915164 0.2415215797
2453581.72 2.049363737 0.2415215797
2454848.944 -9.151005024 0.2415215797
2452974.844 7.222133365 0.2415215797
2454730.699 -8.969163725 0.2415215797
