#Fake data using artificialDataMaker.py
#JD RV [m/s]    delta_RV [m/s]  Jitter
2452171.004 -9.026372494 1.456484092
2454794.26 6.911577144 1.456484092
2452627.356 -7.450378252 1.456484092
2454138.884 2.413411385 1.456484092
2452003.105 -5.733644283 1.456484092
2452196.43 -9.127499742 1.456484092
2453648.778 0.09644741392 1.456484092
2454777.602 9.463012286 1.456484092
2453688.67 2.996528803 1.456484092
2455910.81 -0.4832929137 1.456484092
2452938.166 -9.037166884 1.456484092
2452772.021 -8.563744629 1.456484092
2454019.646 2.598446176 1.456484092
2452778.597 -13.0001856 1.456484092
2453569.431 -2.513369874 1.456484092
2453080.201 -5.490991719 1.456484092
2454897.279 7.536637868 1.456484092
2454503.177 6.057441816 1.456484092
2454195.435 4.253370933 1.456484092
2454521.15 8.130859724 1.456484092
2453565.924 -4.902803241 1.456484092
2452338.903 -7.797614132 1.456484092
2452729.937 -9.537317092 1.456484092
2454076.196 3.99534101 1.456484092
2455796.831 -1.703406499 1.456484092
