#Fake data using artificialDataMaker.py
#JD RV [m/s]    delta_RV [m/s]  Jitter
2454852.422 -9.329097962 0.2592341285
2453548.246 2.479559951 0.2592341285
2453601.283 1.710905942 0.2592341285
2453726.049 0.8776844908 0.2592341285
2453286.107 5.282904445 0.2592341285
2453859.075 -1.167017741 0.2592341285
2451961.934 5.304614537 0.2592341285
2454763.738 -8.446072415 0.2592341285
2454496.816 -7.995717224 0.2592341285
2453794.301 -0.6014062272 0.2592341285
2450787.741 -8.205726328 0.2592341285
2451807.607 3.48445867 0.2592341285
2451167.256 -4.64726362 0.2592341285
2454829.816 -9.236927985 0.2592341285
2450663.845 -9.001325058 0.2592341285
2453455.215 3.462957031 0.2592341285
2454675.054 -9.44771424 0.2592341285
2451819.779 3.951290564 0.2592341285
2451978.888 5.027269679 0.2592341285
2451784.566 3.63962429 0.2592341285
2453004.405 7.09598235 0.2592341285
2452557.942 8.42890415 0.2592341285
2453106.565 6.500019739 0.2592341285
2453953.41 -2.683717455 0.2592341285
2452289.717 7.224817113 0.2592341285
