#Fake data using artificialDataMaker.py
#JD	RV [m/s]	delta_RV [m/s]	Jitter
2457000 579.7965808 35.87402148
2457240.56 1108.438763 35.87402148
2457481.12 1343.463451 35.87402148
2457721.68 1236.158599 35.87402148
2457962.24 1064.336504 35.87402148
2458202.801 850.4330297 35.87402148
2458443.361 665.9700322 35.87402148
2458683.921 476.4717032 35.87402148
2458924.481 237.7402497 35.87402148
2459165.041 69.69825289 35.87402148
2459405.601 -3.018745425 35.87402148
2459646.161 -198.915282 35.87402148
2459886.721 -330.5397338 35.87402148
2460127.281 -465.8407808 35.87402148
2460367.841 -610.1260098 35.87402148
2460608.402 -677.3715864 35.87402148
2460848.962 -797.2713779 35.87402148
2461089.522 -902.2988085 35.87402148
2461330.082 -944.1324694 35.87402148
2461570.642 -994.5174457 35.87402148
2461811.202 -858.712953 35.87402148
2462051.762 -652.7408797 35.87402148
2462292.322 -92.82371361 35.87402148
2462532.882 780.8345184 35.87402148
2462773.442 1315.743926 35.87402148
2463014.003 1315.227138 35.87402148






