#Fake data using artificialDataMaker.py
#JD RV [m/s]    delta_RV [m/s]  Jitter
2452665.319 8.444376738 0.06375198926
2452600.11 8.555298671 0.06375198926
2451429.396 -1.161490506 0.06375198926
2452675.753 8.295280869 0.06375198926
2453679.968 0.9028579189 0.06375198926
2453017.447 7.20502118 0.06375198926
2453408.699 3.947454419 0.06375198926
2452287.543 7.551377998 0.06375198926
2452038.446 5.913861197 0.06375198926
2451019.885 -6.15714339 0.06375198926
2454090.783 -4.238953244 0.06375198926
2454865.463 -9.270177715 0.06375198926
2454630.712 -8.856288914 0.06375198926
2451975.41 5.332804829 0.06375198926
2454975.449 -8.944772598 0.06375198926
2452465.346 8.247991667 0.06375198926
2451977.149 5.320443537 0.06375198926
2452502.297 8.186941276 0.06375198926
2452329.711 7.727630241 0.06375198926
2453528.249 2.639242982 0.06375198926
2454739.828 -9.202087544 0.06375198926
2452068.876 6.136259394 0.06375198926
2454136.429 -4.654979106 0.06375198926
2454066.004 -3.891392959 0.06375198926
2454292.93 -6.352979514 0.06375198926
