#Fake data using artificialDataMaker.py
#JD	RV [m/s]	delta_RV [m/s]	Jitter
2457000 4844.977363 36.47962523
2458604.465 -495.9194822 36.47962523
2460208.929 -910.4219302 36.47962523
2461813.394 -961.4435321 36.47962523
2463417.859 -904.9775946 36.47962523
2465022.323 -842.8040128 36.47962523
2466626.788 -849.1406463 36.47962523
2468231.252 -758.0267794 36.47962523
2469835.717 -599.2909842 36.47962523
2471440.182 -575.2770313 36.47962523
2473044.646 -388.2221354 36.47962523
2474649.111 -359.0507574 36.47962523
2476253.576 -130.3532303 36.47962523
2477858.04 -19.93201423 36.47962523
2479462.505 193.2181992 36.47962523
2481066.97 451.8468682 36.47962523
2482671.434 928.2622878 36.47962523
2484275.899 1893.959307 36.47962523
2485880.363 4988.227227 36.47962523
2487484.828 -256.1316995 36.47962523
2489089.293 -814.2003833 36.47962523






